8640,truck,30,1056,312,101,137
8640,car,118,796,322,82,79
8640,car,117,920,317,67,69
8640,car,119,689,286,63,69
8642,car,112,1040,798,216,223
8642,car,113,564,485,105,103
8642,car,114,933,459,116,124
8642,car,115,898,371,83,69
8642,car,116,726,376,78,74
8642,truck,30,1058,315,102,139
8642,car,118,795,324,82,79
8642,car,117,920,318,67,69
8642,car,119,688,287,64,69
8644,car,112,1042,807,219,226
8644,car,113,561,489,106,104
8644,car,114,933,463,117,125
8644,car,115,898,373,84,70
8644,car,116,726,379,79,75
8644,truck,30,1060,318,102,140
8644,car,118,795,325,83,80
8644,car,117,921,320,68,69
8644,car,119,687,289,64,70
8646,car,112,1044,818,222,228
8646,car,113,559,493,108,106
8646,car,114,934,466,119,127
8646,car,115,899,375,84,70
8646,car,116,725,382,80,76
8646,truck,30,1061,320,103,141
8646,car,118,795,327,83,80
8646,car,117,921,321,68,70
8646,car,119,685,290,65,70
8648,car,112,1047,828,225,229
8648,car,113,556,498,109,107
8648,car,114,934,470,120,128
8648,car,115,899,377,85,71
8648,car,116,725,386,80,77
8648,truck,30,1063,323,104,142
8648,car,118,794,329,84,81
8648,car,117,921,323,69,70
8648,car,119,684,292,65,70
8648,car,120,809,281,62,58
8650,car,113,552,503,110,108
8650,car,114,934,474,122,130
8650,car,115,899,379,85,71
8650,car,116,724,389,81,77
8650,truck,30,1065,326,105,144
8650,car,118,794,330,84,81
8650,car,117,922,324,69,70
8650,car,119,683,293,66,70
8650,car,120,809,282,63,59
8652,car,113,549,508,112,110
8652,car,114,935,478,123,132
8652,car,115,899,382,86,72
8652,car,116,724,392,82,78
8652,truck,30,1066,329,106,145
8652,car,118,793,332,85,82
8652,car,117,922,326,69,71
8652,car,119,682,294,66,71
8652,car,120,809,283,63,59
8654,car,113,545,512,113,111
8654,car,114,935,482,124,133
8654,car,115,899,384,86,72
8654,car,116,723,395,83,79
8654,truck,30,1068,331,107,146
8654,car,118,793,334,85,82
8654,car,117,922,327,70,71
8654,car,119,680,296,67,71
8654,car,120,808,284,64,60
8656,car,113,541,517,114,112
8656,car,114,935,486,126,135
8656,car,115,899,386,87,73
8656,car,116,723,399,83,80
8656,truck,30,1070,334,108,147
8656,car,118,792,337,86,83
8656,car,117,923,328,70,71
8656,car,119,679,297,67,71
8656,car,120,808,286,64,61
8658,car,113,537,522,115,113
8658,car,114,936,490,127,136
8658,car,115,899,388,88,73
8658,car,116,722,402,84,81
8658,truck,30,1071,337,109,148
8658,car,118,791,340,87,84
8658,car,117,923,330,71,72
8658,car,119,678,298,68,71
8658,car,120,808,287,65,61
8660,car,113,533,527,117,114
8660,car,114,937,494,129,138
8660,car,115,900,390,88,73
8660,car,116,721,405,85,81
8660,truck,30,1073,340,110,150
8660,car,118,790,342,88,84
8660,car,117,923,331,71,72
8660,car,119,677,300,68,72
8660,car,120,808,288,65,62
8662,car,113,530,532,118,116
8662,car,114,938,499,130,139
8662,car,115,900,393,89,74
8662,car,116,721,409,85,82
8662,truck,30,1074,343,111,152
8662,car,118,789,345,89,85
8662,car,117,924,333,71,72
8662,car,119,675,301,69,72
8662,car,120,807,289,66,62
8664,car,113,526,537,119,117
8664,car,114,939,503,131,141
8664,car,115,900,395,89,74
8664,car,116,720,412,86,83
8664,truck,30,1075,347,113,154
8664,car,118,788,347,89,85
8664,car,117,924,334,72,73
8664,car,119,674,303,69,72
8664,car,120,807,290,66,63
8666,car,113,522,542,121,118
8666,car,114,940,508,133,142
8666,car,115,900,397,90,75
8666,car,116,720,415,87,84
8666,truck,30,1076,350,114,156
8666,car,118,788,350,90,86
8666,car,117,924,337,72,73
8666,car,119,673,304,70,73
8666,car,120,806,292,66,64
8668,car,113,518,547,122,119
8668,car,114,941,512,134,144
8668,car,115,900,399,91,76
8668,car,116,719,418,88,84
8668,truck,30,1077,353,115,158
8668,car,118,787,353,91,87
8668,car,117,925,341,73,74
8668,car,119,672,305,71,73
8668,car,120,806,294,67,64
8670,car,113,514,552,124,120
8670,car,114,942,517,135,145
8670,car,115,899,402,92,77
8670,car,116,719,422,88,85
8670,truck,30,1079,357,117,160
8670,car,118,786,355,92,87
8670,car,117,925,343,74,75
8670,car,119,671,307,71,73
8670,car,120,805,296,67,65
8672,car,113,510,557,125,121
8672,car,114,944,522,137,147
8672,car,115,899,404,93,78
8672,car,116,718,425,89,86
8672,truck,30,1082,361,118,162
8672,car,118,785,358,92,88
8672,car,117,926,345,74,75
8672,car,119,669,308,72,73
8672,car,120,805,298,68,65
8674,car,113,507,562,126,123
8674,car,114,945,527,138,148
8674,car,115,899,407,94,79
8674,car,116,718,428,90,87
8674,truck,30,1084,365,120,164
8674,car,118,784,360,93,88
8674,car,117,926,347,75,76
8674,car,119,668,310,72,74
8674,car,120,804,300,68,66
8676,car,113,503,567,128,124
8676,car,114,947,533,139,150
8676,car,115,898,410,95,80
8676,car,116,717,431,91,88
8676,truck,30,1087,369,121,166
8676,car,118,783,363,94,89
8676,car,117,926,349,76,77
8676,car,119,667,311,73,74
8676,car,120,803,303,69,67
8678,car,113,499,572,129,125
8678,car,114,949,538,140,152
8678,car,115,898,412,96,81
8678,car,116,717,435,91,88
8678,truck,30,1089,372,122,168
8678,car,118,783,366,95,90
8678,car,117,926,351,76,78
8678,car,119,666,312,73,74
8678,car,120,803,305,69,67
8680,car,113,494,579,131,127
8680,car,114,950,543,141,153
8680,car,115,898,415,97,82
8680,car,116,716,439,92,89
8680,truck,30,1092,376,124,170
8680,car,118,782,368,96,90
8680,car,117,927,353,77,78
8680,car,119,664,314,74,74
8680,car,120,802,307,69,68
8682,car,113,490,586,132,129
8682,car,114,952,549,143,155
8682,car,115,897,417,98,83
8682,car,116,715,442,93,90
8682,truck,30,1094,380,125,172
8682,car,118,781,371,96,91
8682,car,117,927,355,78,79
8682,car,119,663,315,74,75
8682,car,120,802,309,70,68
8684,car,113,485,593,134,131
8684,car,114,954,555,144,156
8684,car,115,897,420,99,84
8684,car,116,714,446,94,91
8684,truck,30,1097,384,127,174
8684,car,118,780,373,97,91
8684,car,117,927,356,78,80
8684,car,119,662,316,75,75
8684,car,120,801,311,70,69
8686,car,113,480,599,136,132
8686,car,114,955,560,146,158
8686,car,115,897,423,100,85
8686,car,116,713,450,94,91
8686,truck,30,1100,388,128,176
8686,car,118,779,376,98,92
8686,car,117,927,358,79,80
8686,car,119,661,318,75,75
8686,car,120,800,313,71,70
8688,car,113,476,606,137,134
8688,car,114,957,566,147,159
8688,car,115,898,426,101,86
8688,car,116,712,454,95,92
8688,truck,30,1102,392,129,178
8688,car,118,778,379,99,93
8688,car,117,928,360,79,81
8688,car,119,659,319,76,75
8688,car,120,800,315,71,70
8690,car,113,471,613,139,136
8690,car,114,959,571,149,162
8690,car,115,898,429,102,87
8690,car,116,711,458,96,93
8690,truck,30,1105,396,131,180
8690,car,118,777,381,100,94
8690,car,117,928,362,80,82
8690,car,119,658,321,76,76
8690,car,120,799,317,72,71
8692,car,113,465,620,141,138
8692,car,114,961,577,151,165
8692,car,115,899,432,103,88
8692,car,116,710,461,97,94
8692,truck,30,1107,399,132,182
8692,car,118,775,384,101,95
8692,car,117,928,364,81,83
8692,car,119,657,322,77,76
8692,truck,31,957,288,85,118
8692,car,120,799,319,72,72
8694,car,113,459,628,142,140
8694,car,114,963,582,153,168
8694,car,115,899,435,104,89
8694,car,116,709,465,97,94
8694,truck,30,1110,403,134,184
8694,car,118,773,387,102,97
8694,car,117,928,366,81,83
8694,car,119,655,324,78,76
8694,truck,31,958,290,86,119
8694,car,120,798,321,73,72
8694,car,121,917,297,42,58
8696,car,113,453,635,144,141
8696,car,114,965,588,156,171
8696,car,115,900,438,105,90
8696,car,116,708,469,98,95
8696,truck,30,1112,407,135,186
8696,car,118,771,390,103,99
8696,car,117,929,368,82,84
8696,car,119,654,325,78,77
8696,truck,31,959,291,86,120
8696,car,120,798,323,73,73
8696,car,121,918,298,43,58
8698,car,113,447,642,145,143
8698,car,114,967,593,158,174
8698,car,115,900,441,106,91
8698,car,116,706,474,100,97
8698,truck,30,1115,411,136,188
8698,car,118,769,392,104,100
8698,car,117,929,370,83,85
8698,car,119,652,327,79,77
8698,truck,31,960,293,87,121
8698,car,120,797,325,73,74
8698,car,121,918,300,43,58
8698,car,122,794,278,66,58
8700,car,113,441,650,147,145
8700,car,114,969,599,160,177
8700,car,115,901,444,107,92
8700,car,116,705,479,101,99
8700,truck,30,1117,416,138,190
8700,car,118,767,395,105,102
8700,car,117,929,372,83,85
8700,car,119,651,329,79,77
8700,truck,31,960,294,87,122
8700,car,120,797,327,74,74
8700,car,121,918,302,44,58
8700,car,122,794,279,67,59
8702,car,113,436,657,149,147
8702,car,114,971,604,162,180
8702,car,115,901,447,108,93
8702,car,116,703,484,103,100
8702,truck,30,1120,421,140,192
8702,car,118,765,399,106,103
8702,car,117,930,375,84,86
8702,car,119,649,331,80,77
8702,truck,31,961,296,88,123
8702,car,120,796,330,74,75
8702,car,121,919,303,44,58
8702,car,122,794,281,67,59
8704,car,113,430,664,150,148
8704,car,114,973,611,164,182
8704,car,115,902,450,109,94
8704,car,116,702,490,104,102
8704,truck,30,1123,426,142,194
8704,car,118,763,402,107,103
8704,car,117,930,377,85,87
8704,car,119,647,332,80,78
8704,truck,31,962,298,88,124
8704,car,120,796,332,75,75
8704,car,121,919,305,45,58
8704,car,122,793,282,67,60
8706,car,113,424,672,152,150
8706,car,114,974,618,166,185
8706,car,115,902,453,110,95
8706,car,116,700,495,106,104
8706,truck,30,1126,432,145,196
8706,car,118,761,406,108,104
8706,car,117,930,380,85,88
8706,car,119,646,334,81,78
8706,truck,31,963,299,89,125
8706,car,120,795,334,75,76
8706,car,121,919,307,45,59
8706,car,122,793,284,67,60
8708,car,113,418,679,153,152
8708,car,114,976,625,168,188
8708,car,115,903,456,111,96
8708,car,116,699,500,108,106
8708,truck,30,1129,437,147,198
8708,car,118,759,410,109,105
8708,car,117,931,382,86,88
8708,car,119,644,336,81,78
8708,truck,31,964,301,89,126
8708,car,120,795,336,76,77
8708,car,121,920,308,46,59
8708,car,122,793,285,68,61
8710,car,113,412,686,155,154
8710,car,114,977,633,171,191
8710,car,115,903,459,112,97
8710,car,116,697,505,109,108
8710,truck,30,1132,442,149,200
8710,car,118,758,413,110,105
8710,car,117,931,385,87,89
8710,car,119,643,338,82,78
8710,truck,31,965,302,90,127
8710,car,120,794,338,76,77
8710,car,121,920,310,46,59
8710,car,122,792,287,68,61
8712,car,113,406,694,156,155
8712,car,114,979,640,173,194
8712,car,115,904,462,113,98
8712,car,116,696,510,111,109
8712,truck,30,1135,448,151,203
8712,car,118,756,417,111,106
8712,car,117,931,387,87,90
8712,car,119,641,339,82,79
8712,truck,31,966,304,90,128
8712,car,120,794,340,76,78
8712,car,121,920,311,47,59
8712,car,122,792,288,68,62
8714,car,113,400,701,158,157
8714,car,114,980,648,175,197
8714,car,115,904,465,114,99
8714,car,116,694,515,113,111
8714,truck,30,1138,453,153,205
8714,car,118,754,421,112,107
8714,car,117,932,390,88,90
8714,car,119,639,341,83,79
8714,truck,31,966,306,91,129
8714,car,120,793,342,77,79
8714,car,121,921,313,47,59
8714,car,122,792,290,68,62
8716,car,113,392,712,161,161
8716,car,114,982,655,177,200
8716,car,115,905,468,115,100
8716,car,116,693,520,114,113
8716,truck,30,1140,459,155,207
8716,car,118,752,424,113,107
8716,car,117,932,392,89,91
8716,car,119,638,343,83,79
8716,truck,31,967,307,92,130
8716,car,120,793,344,77,80
8716,car,121,921,315,48,59
8716,car,122,791,291,69,63
8718,car,113,384,722,164,164
8718,car,114,984,664,179,203
8718,car,115,905,471,116,101
8718,car,116,691,526,116,115
8718,truck,30,1143,464,158,209
8718,car,118,750,428,114,108
8718,car,117,933,395,89,92
8718,car,119,636,345,84,79
8718,truck,31,968,309,92,131
8718,car,120,792,346,78,81
8718,car,121,921,316,48,59
8718,car,122,791,293,69,63
8720,car,113,376,733,168,168
8720,car,114,986,673,181,206
8720,car,115,906,474,117,102
8720,car,116,688,531,117,117
8720,truck,30,1146,469,160,211
8720,car,118,748,432,115,109
8720,car,117,933,398,90,93
8720,car,119,635,346,84,80
8720,truck,31,969,311,93,132
8720,car,120,791,349,79,82
8720,car,121,922,318,49,59
8720,car,122,791,294,69,64
8722,car,113,369,744,171,171
8722,car,114,989,683,184,209
8722,car,115,906,477,119,103
8722,car,116,686,537,119,119
8722,truck,30,1149,475,162,213
8722,car,118,746,435,116,110
8722,car,117,933,400,91,93
8722,car,119,633,348,85,80
8722,truck,31,970,312,93,133
8722,car,120,790,351,80,83
8722,car,121,922,319,49,59
8722,car,122,790,296,69,64
8724,car,113,361,754,174,175
8724,car,114,991,692,186,212
8724,car,115,907,481,120,104
8724,car,116,684,543,121,120
8724,truck,30,1152,480,164,215
8724,car,118,744,439,117,110
8724,car,117,934,403,91,94
8724,car,119,631,350,85,80
8724,truck,31,971,314,94,134
8724,car,120,789,353,81,84
8724,car,121,922,321,50,59
8724,car,122,790,297,70,65
8726,car,113,353,765,177,179
8726,car,114,993,701,188,215
8726,car,115,907,484,121,105
8726,car,116,681,548,122,122
8726,truck,30,1155,486,166,219
8726,car,118,742,443,118,111
8726,car,117,934,405,92,95
8726,car,119,630,352,86,80
8726,truck,31,972,315,94,135
8726,car,120,788,355,82,85
8726,car,121,923,323,50,59
8726,car,122,790,299,70,65
8728,car,113,345,776,180,182
8728,car,114,995,710,190,218
8728,car,115,908,488,122,106
8728,car,116,679,554,124,124
8728,truck,30,1158,493,168,223
8728,car,118,741,446,119,112
8728,car,117,935,408,93,95
8728,car,119,628,353,86,81
8728,truck,31,973,317,95,136
8728,car,120,787,358,83,86
8728,car,121,923,324,51,59
8728,car,122,789,300,70,66
8730,car,113,336,786,184,186
8730,car,114,997,720,192,221
8730,car,115,908,492,123,107
8730,car,116,677,561,125,125
8730,truck,30,1161,499,170,227
8730,car,118,739,450,120,112
8730,car,117,935,410,93,96
8730,car,119,627,355,87,81
8730,truck,31,973,319,95,137
8730,car,120,786,360,83,87
8730,car,121,923,326,51,59
8730,car,122,789,301,70,67
8732,car,113,325,795,187,189
8732,car,114,1000,729,195,224
8732,car,115,908,496,124,108
8732,car,116,675,568,127,127
8732,truck,30,1165,506,173,230
8732,car,118,737,454,121,113
8732,car,117,935,413,94,97
8732,car,119,625,357,87,81
8732,truck,31,974,320,96,138
8732,car,120,785,362,84,88
8732,car,121,924,328,52,60
8732,car,122,789,303,71,67
8734,car,113,315,807,190,192
8734,car,114,1002,738,197,227
8734,car,115,909,499,125,109
8734,car,116,675,576,126,127
8734,truck,30,1168,512,175,234
8734,car,118,735,457,122,114
8734,car,117,936,415,95,98
8734,car,119,623,359,88,81
8734,truck,31,975,322,97,139
8734,car,120,784,364,85,89
8734,car,121,924,329,52,60
8734,car,122,788,304,71,68
8736,car,113,306,821,193,195
8736,car,114,1004,747,199,230
8736,car,115,909,503,126,110
8736,car,116,673,584,126,128
8736,truck,30,1171,519,177,238
8736,car,118,733,461,124,116
8736,car,117,936,418,95,98
8736,car,119,622,360,88,82
8736,truck,31,976,323,97,140
8736,car,120,783,367,86,90
8736,car,121,924,331,53,60
8736,car,122,788,306,71,68
8738,car,113,297,835,195,197
8738,car,114,1006,759,202,233
8738,car,115,910,507,127,111
8738,car,116,670,591,128,130
8738,truck,30,1174,525,179,242
8738,car,118,730,465,126,119
8738,car,117,936,420,96,99
8738,car,119,620,362,89,82
8738,truck,31,977,325,98,141
8738,car,120,782,369,87,91
8738,car,121,925,332,53,60
8738,car,122,788,307,71,69
8740,car,113,288,849,196,198
8740,car,114,1009,772,205,236
8740,car,115,910,511,128,112
8740,car,116,667,598,130,132
8740,truck,30,1177,532,183,247
8740,car,118,727,469,127,122
8740,car,117,937,423,97,100
8740,car,119,619,364,89,82
8740,truck,31,978,327,98,142
8740,car,120,781,371,88,92
8740,car,121,925,334,54,60
8740,car,122,787,309,72,69
8742,car,113,279,863,199,203
8742,car,114,1011,785,208,240
8742,car,115,911,514,129,113
8742,car,116,665,605,132,134
8742,truck,30,1180,538,187,252
8742,car,118,724,474,129,125
8742,car,117,937,426,98,100
8742,car,119,617,366,90,82
8742,truck,31,979,328,99,143
8742,car,120,780,373,88,93
8742,car,121,925,336,54,60
8742,car,122,787,310,72,70
8744,car,113,268,877,203,201
8744,car,114,1013,798,211,243
8744,car,115,911,518,130,114
8744,car,116,662,612,134,136
8744,truck,30,1183,545,191,257
8744,car,118,721,478,131,128
8744,car,117,938,431,99,99
8744,car,119,615,367,90,83
8744,truck,31,979,330,100,144
8744,car,120,779,376,89,94
8744,car,121,926,337,55,60
8744,car,122,787,312,72,70
8746,car,114,1016,811,214,247
8746,car,115,912,523,131,115
8746,car,116,659,621,136,138
8746,truck,30,1186,551,196,262
8746,car,118,718,482,132,131
8746,car,117,939,435,100,99
8746,car,119,614,369,91,83
8746,truck,31,980,333,101,146
8746,car,120,778,378,90,95
8746,car,121,926,339,55,60
8746,car,122,786,314,73,71
8748,car,114,1018,824,217,250
8748,car,115,913,528,132,116
8748,car,116,656,631,138,140
8748,truck,30,1189,558,200,267
8748,car,118,715,486,134,134
8748,car,117,940,440,101,98
8748,car,119,612,371,91,83
8748,truck,31,981,335,102,148
8748,car,120,777,380,91,96
8748,car,121,926,341,56,61
8748,car,122,786,316,74,72
8750,car,115,914,534,133,117
8750,car,116,654,640,141,142
8750,truck,30,1192,564,204,272
8750,car,118,712,491,136,137
8750,car,117,941,444,102,100
8750,car,119,610,374,92,84
8750,truck,31,981,338,103,149
8750,car,120,775,383,92,97
8750,car,121,926,343,57,61
8750,car,122,785,318,74,73
8750,car,123,931,277,65,55
8752,car,115,915,539,134,118
8752,car,116,651,649,143,144
8752,truck,30,1195,571,208,277
8752,car,118,709,497,138,138
8752,car,117,941,447,103,101
8752,car,119,608,376,93,85
8752,truck,31,982,340,104,151
8752,car,120,774,386,93,98
8752,car,121,926,345,58,62
8752,car,122,784,321,75,73
8752,car,123,931,278,66,55
8754,car,115,915,544,135,119
8754,car,116,648,659,145,146
8754,truck,30,1200,578,213,283
8754,car,118,706,503,139,139
8754,car,117,942,451,104,103
8754,car,119,606,378,93,86
8754,truck,31,983,343,106,153
8754,car,120,772,389,94,99
8754,car,121,926,347,59,62
8754,car,122,784,323,75,74
8754,car,123,932,279,66,55
8756,car,115,916,549,136,120
8756,car,116,645,668,147,148
8756,truck,30,1205,587,219,292
8756,car,118,703,509,141,140
8756,car,117,942,454,105,104
8756,car,119,604,381,94,87
8756,truck,31,983,345,107,155
8756,car,120,770,392,95,100
8756,car,121,927,349,60,62
8756,car,122,783,325,76,75
8756,car,123,932,281,67,56
8758,car,115,917,554,137,121
8758,car,116,642,678,149,150
8758,truck,30,1210,595,225,300
8758,car,118,700,515,143,141
8758,car,117,943,458,106,106
8758,car,119,602,383,94,88
8758,truck,31,984,348,108,157
8758,car,120,769,396,96,102
8758,car,121,927,351,61,63
8758,car,122,783,327,77,76
8758,car,123,932,282,67,56
8760,car,115,918,560,139,122
8760,car,116,639,687,150,151
8760,truck,30,1215,604,231,309
8760,car,118,697,521,144,142
8760,car,117,943,461,107,107
8760,car,119,600,385,95,88
8760,truck,31,985,350,109,159
8760,car,120,767,399,96,103
8760,car,121,927,353,62,63
8760,car,122,782,329,77,77
8760,car,123,933,283,67,56
8762,car,115,919,565,140,123
8762,car,116,636,697,152,153
8762,truck,30,1221,614,235,314
8762,car,118,694,527,146,143
8762,car,117,944,465,108,109
8762,car,119,598,388,96,89
8762,truck,31,985,353,110,161
8762,car,120,765,402,97,104
8762,car,121,927,355,63,64
8762,car,122,782,331,78,77
8762,car,123,933,285,68,56
8764,car,115,920,570,141,124
8764,car,116,632,708,154,156
8764,truck,30,1227,625,239,320
8764,car,118,691,533,148,144
8764,car,117,944,469,109,111
8764,car,119,596,390,96,90
8764,truck,31,986,355,111,162
8764,car,120,763,405,98,105
8764,car,121,927,357,64,64
8764,car,122,781,333,79,78
8764,car,123,933,286,68,57
8764,car,124,685,284,57,55
8766,car,115,921,575,142,125
8766,car,116,628,720,157,160
8766,truck,30,1233,635,242,325
8766,car,118,688,539,149,145
8766,car,117,945,472,110,112
8766,car,119,594,393,97,91
8766,truck,31,987,358,113,164
8766,car,120,762,408,99,106
8766,car,121,927,359,65,65
8766,car,122,781,336,79,79
8766,car,123,934,287,68,57
8766,car,124,684,285,57,55
8768,car,115,922,580,143,126
8768,car,116,623,731,160,163
8768,truck,30,1239,645,246,330
8768,car,118,685,545,151,146
8768,car,117,945,476,111,114
8768,car,119,592,395,97,92
8768,truck,31,987,360,114,166
8768,car,120,760,411,100,107
8768,car,121,927,361,66,65
8768,car,122,780,338,80,80
8768,car,123,934,289,69,57
8768,car,124,683,286,57,55
8770,car,115,922,585,144,127
8770,car,116,619,743,163,167
8770,truck,30,1245,656,250,335
8770,car,118,683,552,153,148
8770,car,117,946,479,112,115
8770,car,119,589,397,98,93
8770,truck,31,988,363,115,168
8770,car,120,759,415,101,108
8770,car,121,927,363,67,65
8770,car,122,779,340,81,80
8770,car,123,934,290,69,57
8770,car,124,682,288,58,55
8772,car,115,923,591,145,128
8772,car,116,615,755,166,171
8772,truck,30,1252,667,255,343
8772,car,118,681,559,154,151
8772,car,117,946,483,113,117
8772,car,119,587,400,99,93
8772,truck,31,989,366,116,170
8772,car,120,757,419,102,109
8772,car,121,927,365,68,66
8772,car,122,779,342,81,81
8772,car,123,935,291,69,58
8772,car,124,681,289,58,55
8774,car,115,924,596,146,129
8774,car,116,610,766,169,174
8774,truck,30,1259,678,260,352
8774,car,118,679,566,156,153
8774,car,117,947,486,114,118
8774,car,119,585,402,99,94
8774,truck,31,991,369,117,172
8774,car,120,756,422,103,110
8774,car,121,927,367,68,66
8774,car,122,778,344,82,82
8774,car,123,935,293,70,58
8774,car,124,680,291,58,55
8776,car,115,925,601,147,130
8776,car,116,606,778,172,178
8776,truck,30,1266,689,265,361
8776,car,118,677,574,158,156
8776,car,117,948,490,115,120
8776,car,119,583,404,100,95
8776,truck,31,992,372,118,173
8776,car,120,754,426,104,111
8776,car,121,928,369,69,67
8776,car,122,778,346,82,83
8776,car,123,935,294,70,58
8776,car,124,679,292,59,55
8778,car,115,926,608,149,132
8778,car,116,602,794,175,182
8778,truck,30,1273,700,270,370
8778,car,118,675,581,159,158
8778,car,117,948,494,116,122
8778,car,119,581,407,100,96
8778,truck,31,994,374,120,175
8778,car,120,753,430,104,112
8778,car,121,928,371,70,67
8778,car,122,777,348,83,84
8778,car,123,936,295,71,58
8778,car,124,678,293,59,55
8780,car,115,927,615,151,134
8780,car,116,598,809,178,186
8780,truck,30,1281,711,275,368
8780,car,118,673,588,161,161
8780,car,117,949,497,117,123
8780,car,119,579,409,101,97
8780,truck,31,995,377,121,177
8780,car,120,751,434,105,113
8780,car,121,928,373,71,68
8780,car,122,777,351,84,84
8780,car,123,936,297,71,59
8780,car,124,677,295,59,55
8782,car,115,928,622,152,136
8782,car,116,593,825,180,189
8782,truck,30,1289,723,281,356
8782,car,118,671,596,163,163
8782,car,117,949,501,118,125
8782,car,119,577,412,102,98
8782,truck,31,997,380,122,179
8782,car,120,750,437,106,114
8782,car,121,928,375,72,68
8782,car,122,776,353,84,85
8782,car,123,936,298,71,59
8782,car,124,676,296,60,55
8784,car,115,929,629,154,138
8784,car,116,589,840,183,193
8784,car,118,668,603,164,166
8784,car,117,950,504,119,126
8784,car,119,575,414,102,98
8784,truck,31,998,383,123,181
8784,car,120,748,441,107,115
8784,car,121,928,377,73,69
8784,car,122,775,355,85,86
8784,car,123,937,299,72,59
8784,car,124,676,298,60,55
8786,car,115,930,636,156,139
8786,car,116,583,856,188,197
8786,car,118,666,611,166,168
8786,car,117,950,509,121,128
8786,car,119,573,416,103,99
8786,truck,31,1000,386,124,182
8786,car,120,747,445,108,116
8786,car,121,928,379,74,69
8786,car,122,775,357,86,87
8786,car,123,937,301,72,59
8786,car,124,675,299,60,55
8788,car,115,931,644,158,141
8788,car,118,664,618,168,171
8788,car,117,951,514,122,129
8788,car,119,571,419,103,100
8788,truck,31,1001,389,125,184
8788,car,120,745,450,109,118
8788,car,121,928,382,75,70
8788,car,122,774,359,86,87
8788,car,123,937,302,72,60
8788,car,124,674,300,61,55
8790,car,115,932,651,160,143
8790,car,118,662,625,169,173
8790,car,117,952,519,123,130
8790,car,119,569,421,104,101
8790,truck,31,1002,392,127,186
8790,car,120,744,454,111,119
8790,car,121,928,384,76,70
8790,car,122,774,361,87,88
8790,car,123,938,303,73,60
8790,car,124,673,302,61,55
8792,car,115,933,658,162,145
8792,car,118,660,633,171,176
8792,car,117,952,523,124,132
8792,car,119,567,425,105,102
8792,truck,31,1003,396,129,189
8792,car,120,742,459,112,121
8792,car,121,929,387,77,71
8792,car,122,773,363,87,89
8792,car,123,938,305,73,60
8792,car,124,672,303,61,55
8794,car,115,934,665,163,147
8794,car,118,658,640,173,178
8794,car,117,953,528,125,135
8794,car,119,564,428,105,103
8794,truck,31,1003,399,130,191
8794,car,120,740,463,113,122
8794,car,121,929,390,78,72
8794,car,122,773,366,88,90
8794,car,123,939,307,74,61
8794,car,124,671,305,62,55
8796,car,115,935,672,165,149
8796,car,118,656,647,174,181
8796,car,117,954,533,126,138
8796,car,119,562,432,106,104
8796,truck,31,1003,403,132,193
8796,car,120,739,468,115,124
8796,car,121,929,392,79,72
8796,car,122,772,368,89,90
8796,car,123,939,309,74,62
8796,car,124,670,306,62,55
8798,car,115,936,679,167,151
8798,car,118,654,656,177,184
8798,car,117,954,538,127,141
8798,car,119,559,435,106,104
8798,truck,31,1004,407,134,196
8798,car,120,737,472,116,125
8798,car,121,929,395,80,73
8798,car,122,772,370,89,91
8798,car,123,940,311,75,63
8798,car,124,669,307,62,55
8800,car,115,937,686,169,153
8800,car,118,652,667,180,187
8800,car,117,955,543,128,144
8800,car,119,557,439,107,105
8800,truck,31,1004,410,135,198
8800,car,120,735,477,117,127
8800,car,121,929,398,81,73
8800,car,122,771,372,90,92
8800,car,123,940,313,75,64
8800,car,124,668,309,63,55
8802,car,115,938,693,171,154
8802,car,118,649,677,183,191
8802,car,117,955,548,130,146
8802,car,119,555,442,108,106
8802,truck,31,1005,414,137,200
8802,car,120,734,482,119,128
8802,car,121,930,401,82,74
8802,car,122,770,375,91,93
8802,car,123,941,315,76,64
8802,car,124,667,310,63,55
8804,car,115,939,700,172,156
8804,car,118,647,687,186,194
8804,car,117,956,554,132,148
8804,car,119,552,446,108,107
8804,truck,31,1007,418,138,203
8804,car,120,732,488,120,130
8804,car,121,930,403,83,75
8804,car,122,770,378,91,93
8804,car,123,941,317,76,65
8804,car,124,666,312,63,55
8806,car,115,940,707,174,158
8806,car,118,645,698,190,198
8806,car,117,957,561,134,150
8806,car,119,550,449,109,108
8806,truck,31,1008,422,140,205
8806,car,120,731,493,121,131
8806,car,121,930,406,84,75
8806,car,122,769,381,92,94
8806,car,123,942,319,77,66
8806,car,124,665,313,64,55
8808,car,115,941,714,176,160
8808,car,118,642,708,193,201
8808,car,117,957,567,136,152
8808,car,119,547,453,109,109
8808,truck,31,1010,426,141,207
8808,car,120,729,498,123,133
8808,car,121,930,409,85,76
8808,car,122,768,384,92,94
8808,car,123,943,321,77,67
8808,car,124,664,314,64,55
8810,car,115,943,722,179,163
8810,car,118,640,719,196,205
8810,car,117,958,573,138,154
8810,car,119,545,456,110,110
8810,truck,31,1012,430,143,210
8810,car,120,728,503,124,135
8810,car,121,930,411,86,77
8810,car,122,767,387,93,95
8810,car,123,943,323,78,67
8810,car,124,664,316,64,55
8812,car,115,944,731,182,166
8812,car,118,638,729,199,208
8812,car,117,958,580,140,156
8812,car,119,543,460,111,111
8812,truck,31,1013,434,145,212
8812,car,120,726,509,125,136
